session,predict
"[5880, 8, 2810, 4995]","[2162, 5020, 1197, 4832, 733, 1453, 6860, 7629, 2499, 101, 3233, 5477, 331, 24, 1573, 6075, 1096, 829, 2527, 3988]"
[318],"[319, 5523, 3145, 3249, 1022, 7806, 3717, 2141, 5314, 6208, 4450, 3875, 756, 6143, 568, 230, 227, 564, 986, 4467]"
[205],"[3260, 2586, 1647, 2195, 4742, 2594, 678, 3318, 2112, 149, 1635, 1674, 3501, 3216, 2790, 760, 4380, 2839, 1892, 9122]"
[5227],"[5228, 600, 1546, 5312, 858, 4782, 2193, 1846, 675, 8578, 2091, 3246, 1977, 8226, 2845, 3799, 3498, 4586, 4085, 381]"
"[2197, 1704]","[8431, 4220, 2594, 1767, 369, 291, 1705, 3139, 1602, 7691, 227, 4545, 6023, 18, 7215, 5913, 1011, 4892, 9672, 1277]"
"[407, 2205, 527, 758, 251]","[22, 1669, 316, 713, 4484, 1911, 295, 420, 171, 256, 1766, 630, 1047, 188, 2903, 4991, 8996, 457, 6, 8309]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
[4851],"[340, 2662, 1653, 268, 1184, 2094, 976, 128, 2070, 960, 1463, 1588, 1827, 756, 330, 66, 897, 669, 2631, 175]"
"[4584, 1799]","[1261, 3736, 2123, 3316, 208, 830, 2605, 733, 1592, 2290, 325, 5484, 6017, 954, 4462, 3102, 5336, 2037, 4521, 374]"
[568],"[2068, 92, 123, 257, 128, 4164, 1733, 7085, 629, 118, 840, 476, 127, 1184, 943, 7115, 268, 835, 2215, 540]"
[831],"[15, 594, 740, 617, 172, 675, 977, 3020, 268, 2485, 1625, 4224, 718, 638, 729, 5496, 960, 8, 501, 2153]"
[6042],"[330, 325, 4299, 171, 18, 955, 324, 6043, 3114, 8, 434, 326, 3989, 160, 3694, 2851, 1336, 4245, 4068, 1193]"
[7834],"[195, 753, 812, 175, 41, 450, 53, 3615, 4559, 1748, 188, 2218, 19, 681, 5226, 3931, 288, 331, 16, 2181]"
"[238, 188, 432, 693]","[475, 4797, 2581, 329, 489, 978, 2386, 2681, 7869, 3001, 195, 1361, 1440, 954, 1513, 5156, 3490, 224, 41, 972]"
"[4837, 5124]","[8237, 4228, 2437, 4470, 3834, 5974, 2904, 7073, 3489, 9120, 4373, 621, 5388, 8238, 909, 2251, 8778, 4148, 6680, 4143]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
[7078],"[1367, 109, 1929, 324, 4581, 1513, 41, 709, 184, 304, 2813, 5597, 2870, 4060, 2055, 132, 8054, 571, 1072, 4011]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
[4831],"[4932, 8038, 6270, 4117, 3449, 337, 1335, 8124, 1603, 3385, 7685, 291, 6659, 4984, 3647, 434, 1546, 1109, 160, 4006]"
[8172],"[84, 2497, 669, 2453, 756, 4011, 320, 260, 491, 2079, 1928, 956, 976, 8, 1968, 329, 1957, 1243, 24, 3278]"
[341],"[126, 629, 128, 549, 541, 257, 129, 1675, 2668, 4164, 545, 1832, 264, 568, 3246, 488, 6421, 4259, 1960, 652]"
"[2764, 3531, 330]","[6903, 4428, 7010, 413, 4592, 1771, 998, 456, 329, 1974, 1669, 9242, 1927, 2681, 6299, 102, 1360, 1307, 249, 118]"
[4381],"[324, 4845, 3131, 2597, 290, 74, 195, 1367, 512, 8353, 4044, 6171, 1134, 2072, 8591, 2662, 4212, 3583, 6959, 8783]"
[3319],"[18, 362, 712, 1363, 756, 3074, 41, 2186, 8005, 171, 1767, 3025, 2602, 5587, 3264, 2139, 964, 4270, 942, 2594]"
[128],"[129, 752, 1025, 1251, 2067, 2068, 2852, 92, 2512, 123, 5499, 1276, 5978, 753, 122, 2491, 541, 4636, 7517, 7596]"
"[1799, 9324, 7327]","[7002, 4028, 2113, 2035, 899, 4447, 5989, 909, 3685, 4213, 5359, 3344, 6759, 8168, 316, 1522, 8994, 8431, 4603, 369]"
[2600],"[5480, 2601, 6156, 677, 7953, 918, 2959, 227, 2344, 1453, 97, 2568, 2665, 8216, 7927, 3488, 60, 205, 4005, 538]"
"[7, 184]","[44, 4029, 583, 169, 468, 3227, 1296, 4068, 2441, 8624, 1810, 1034, 1978, 1056, 1377, 1322, 5827, 1170, 1157, 7123]"
[1987],"[5532, 3945, 3533, 1082, 4319, 1536, 7, 3838, 39, 620, 33, 4419, 7545, 8131, 4364, 8507, 3836, 4343, 2647, 1746]"
[1263],"[675, 194, 812, 1099, 1995, 7634, 614, 1864, 9575, 100, 803, 831, 1676, 6731, 1243, 859, 686, 3875, 2018, 7317]"
"[164, 8285]","[1897, 952, 959, 172, 2581, 1387, 1462, 1799, 756, 950, 4627, 9534, 3617, 347, 3234, 1804, 6464, 5368, 53, 1911]"
"[4458, 4351]","[238, 329, 2802, 70, 455, 658, 7309, 691, 449, 188, 1629, 2304, 1110, 1959, 7844, 2287, 5824, 1268, 2813, 8513]"
"[4144, 1702]","[2067, 6607, 9389, 1804, 958, 7130, 5116, 1636, 4822, 869, 2662, 735, 8127, 7468, 3201, 1963, 2566, 4735, 9229, 4065]"
[4162],"[5840, 3571, 4163, 2395, 3710, 7138, 2603, 493, 6643, 5347, 5670, 701, 3074, 4919, 5874, 4826, 1456, 7546, 2564, 3373]"
[6062],"[899, 1110, 220, 1184, 238, 602, 6063, 1227, 7802, 669, 53, 1068, 490, 2497, 2018, 450, 72, 1161, 178, 24]"
[5292],"[4616, 2068, 6120, 4340, 319, 5686, 3772, 2257, 3962, 1918, 709, 1561, 8670, 7711, 4681, 2352, 1314, 2200, 1046, 1550]"
"[5116, 1852]","[6036, 2606, 5026, 3669, 8062, 1566, 7271, 6413, 4901, 3100, 3293, 153, 1301, 1588, 8806, 5442, 3260, 7392, 3294, 4091]"
"[183, 2903]","[1252, 4715, 4219, 8022, 2217, 1466, 896, 1835, 2013, 1056, 2330, 2154, 5562, 5010, 304, 4513, 223, 461, 265, 2806]"
[7076],"[5309, 3021, 2480, 970, 2330, 490, 7680, 3151, 76, 3819, 104, 1296, 41, 1144, 1968, 1197, 7369, 9119, 5687, 1672]"
"[2651, 1646]","[1852, 3123, 7579, 1647, 6785, 2456, 1214, 7366, 3927, 4945, 2219, 7831, 4270, 3656, 9597, 2289, 195, 7895, 5133, 60]"
"[7111, 4813, 4205, 6014]","[4603, 1513, 6405, 2186, 2026, 131, 4452, 951, 2281, 3849, 1266, 3844, 4554, 6400, 685, 5887, 7276, 4656, 1210, 6130]"
[1253],"[1047, 4197, 2561, 454, 455, 984, 1360, 2066, 5444, 2080, 6991, 3615, 9734, 102, 3031, 5996, 19, 483, 3047, 2520]"
"[6931, 4043]","[191, 4962, 4368, 723, 3642, 1494, 1491, 2385, 4906, 5836, 1408, 2272, 8244, 1509, 1412, 9276, 8354, 8129, 3973, 3095]"
[7573],"[273, 1957, 1070, 2330, 330, 304, 17, 264, 5349, 6519, 183, 566, 24, 4906, 744, 5457, 712, 4612, 1646, 3259]"
"[3353, 3029, 1156]","[6660, 2610, 6804, 5228, 1352, 1084, 6361, 2090, 754, 5380, 4668, 5496, 639, 3636, 922, 71, 1047, 126, 2173, 1]"
[472],"[2764, 8357, 1869, 6681, 7227, 725, 3921, 8624, 117, 8405, 7707, 478, 4791, 6105, 823, 8025, 5549, 6424, 4311, 7501]"
"[2303, 2072]","[1102, 1276, 389, 4281, 226, 95, 5229, 4983, 955, 3249, 7600, 4028, 1897, 3769, 559, 7355, 6413, 8833, 9000, 7438]"
[2477],"[4056, 5194, 1107, 276, 2478, 1210, 3158, 224, 5349, 831, 36, 1266, 3236, 1927, 1733, 4122, 1131, 96, 1185, 2828]"
"[6118, 3614, 3713, 247]","[330, 100, 3236, 1928, 1675, 6768, 4559, 36, 476, 4141, 1014, 118, 1039, 4464, 3285, 2664, 2109, 3021, 675, 2146]"
"[2756, 735]","[1582, 3351, 7261, 998, 220, 568, 1203, 3249, 1978, 330, 60, 4147, 3149, 3386, 4569, 354, 3246, 489, 2537, 571]"
"[767, 1757]","[770, 3633, 2632, 3848, 7288, 4251, 7488, 4668, 301, 5939, 3372, 3140, 3465, 9674, 4185, 2733, 4120, 2937, 5429, 8415]"
[236],"[7353, 5608, 1897, 318, 5841, 268, 6459, 2974, 6608, 2087, 6710, 195, 269, 172, 999, 8192, 735, 3021, 936, 1702]"
"[2396, 3149]","[2976, 506, 3260, 7261, 5950, 543, 1676, 1459, 3808, 2070, 5620, 6349, 7709, 6322, 3145, 1034, 741, 955, 4380, 1161]"
[281],"[28, 171, 9126, 282, 7647, 4782, 2838, 5112, 2358, 291, 2239, 734, 205, 3430, 326, 253, 3344, 1267, 1142, 4143]"
[278],"[1184, 152, 276, 7863, 41, 1840, 506, 5272, 8624, 3744, 4950, 3865, 956, 2453, 257, 952, 2267, 475, 6713, 53]"
[2254],"[7473, 203, 609, 1110, 6943, 4503, 2401, 6143, 1546, 1892, 100, 329, 1825, 14, 704, 4959, 755, 451, 9166, 5740]"
"[567, 7021, 7379]","[206, 5396, 4293, 3403, 237, 1701, 859, 7128, 2106, 5497, 925, 660, 1833, 2366, 4446, 2193, 7348, 6389, 7921, 2483]"
[7708],"[6031, 1134, 53, 1110, 329, 18, 268, 2917, 1411, 618, 1072, 317, 1129, 2142, 432, 238, 450, 128, 704, 290]"
[1104],"[7380, 986, 7964, 101, 5203, 4340, 1105, 3260, 4170, 1573, 2687, 1748, 7609, 1930, 3394, 7344, 7468, 2561, 5352, 6291]"
"[2946, 329]","[3618, 128, 450, 476, 490, 2750, 149, 1041, 1367, 41, 906, 331, 384, 9, 329, 420, 1829, 5413, 6091, 1110]"
[1944],"[264, 1224, 1452, 1564, 2514, 840, 6914, 1453, 2380, 5873, 183, 171, 614, 15, 9628, 329, 873, 490, 292, 1885]"
[1252],"[3490, 3538, 8676, 7819, 469, 6228, 2191, 1793, 5336, 6709, 4482, 368, 19, 44, 2106, 4246, 6706, 295, 643, 5115]"
[222],"[1640, 1186, 1373, 223, 3367, 2631, 221, 128, 8, 1358, 340, 249, 450, 2880, 60, 3774, 675, 53, 245, 263]"
[1797],"[2335, 172, 195, 1261, 2766, 309, 704, 4097, 6465, 1798, 3776, 276, 450, 2914, 1141, 8417, 629, 354, 188, 171]"
[1585],"[1689, 1285, 6800, 1495, 5058, 735, 3559, 5375, 1712, 1608, 4555, 1564, 4957, 447, 324, 2148, 3180, 4618, 278, 1206]"
"[2662, 7831]","[1022, 18, 6666, 1059, 833, 4973, 4312, 2085, 15, 136, 1818, 4134, 3152, 1767, 734, 1345, 3130, 230, 5200, 154]"
[2206],"[5552, 571, 4751, 327, 2207, 2827, 2941, 812, 4657, 330, 6232, 22, 955, 164, 566, 4620, 180, 41, 1110, 384]"
[5565],"[8176, 1263, 1161, 4643, 812, 3249, 8175, 3118, 1276, 372, 8841, 4181, 4499, 7128, 686, 16, 62, 3311, 2344, 7285]"
"[5674, 8278, 1780, 1501, 9662]","[6215, 3043, 184, 8840, 455, 1003, 4367, 4962, 6476, 72, 1186, 1565, 2547, 1183, 8319, 2748, 8098, 6797, 1103, 4637]"
"[2086, 9212]","[122, 7128, 288, 221, 1109, 629, 8539, 7861, 2969, 2670, 6156, 194, 4918, 6895, 858, 620, 92, 4355, 812, 8763]"
[6211],"[2125, 548, 7204, 2938, 326, 7257, 554, 704, 1588, 4096, 2962, 44, 918, 3457, 7050, 3876, 2210, 6186, 6212, 8994]"
"[1576, 36]","[175, 1655, 330, 204, 450, 4559, 41, 420, 1266, 6364, 1653, 1413, 7276, 4521, 1184, 4181, 1373, 398, 5306, 1276]"
"[131, 389, 2396]","[224, 1140, 7398, 4244, 734, 2268, 2008, 595, 3805, 1360, 6224, 1410, 269, 5042, 800, 8335, 752, 349, 70, 538]"
[432],"[219, 1875, 490, 4270, 101, 4088, 2532, 849, 1913, 329, 1733, 1021, 3410, 658, 690, 476, 625, 2984, 1557, 381]"
"[362, 2842]","[432, 128, 149, 1692, 220, 3211, 2535, 2464, 205, 698, 2325, 814, 1227, 433, 1994, 2843, 812, 434, 289, 221]"
[2301],"[3715, 5714, 1898, 1184, 2336, 3185, 324, 1522, 136, 6521, 518, 330, 2856, 8776, 1134, 4782, 855, 2886, 6275, 18]"
[3244],"[757, 317, 758, 1740, 1253, 183, 828, 3856, 527, 3245, 566, 295, 3225, 223, 53, 273, 8458, 1185, 3964, 291]"
[2145],"[171, 2034, 104, 5480, 6710, 2806, 4676, 970, 5059, 1457, 1252, 873, 2903, 36, 9155, 5164, 1390, 1028, 827, 1913]"
[3036],"[183, 1047, 2330, 33, 53, 828, 264, 611, 3037, 2813, 2080, 1457, 278, 2255, 3241, 2764, 1028, 1453, 568, 24]"
[6109],"[709, 1762, 444, 3889, 330, 261, 3931, 318, 1268, 2464, 265, 3570, 2346, 136, 735, 2466, 2553, 414, 7423, 28]"
"[250, 3511, 7706, 19]","[2180, 2102, 3760, 918, 6804, 2115, 7879, 5930, 139, 16, 249, 2248, 7228, 8283, 992, 548, 6126, 2527, 5336, 8918]"
[4486],"[640, 3463, 4487, 1387, 4509, 394, 1059, 310, 1244, 2886, 6671, 2549, 4891, 1359, 6402, 5763, 1553, 258, 8017, 4068]"
[2254],"[7473, 203, 609, 1110, 6943, 4503, 2401, 6143, 1546, 1892, 100, 329, 1825, 14, 704, 4959, 755, 451, 9166, 5740]"
[6355],"[5869, 226, 2920, 6356, 171, 995, 18, 1294, 28, 1990, 5437, 128, 1411, 2697, 1263, 379, 812, 2852, 19, 1676]"
[3139],"[1268, 3419, 5359, 1276, 2802, 8841, 1133, 6235, 3140, 4759, 897, 7196, 53, 3506, 1912, 6185, 1364, 1832, 9562, 4009]"
"[1096, 6025]","[3855, 1028, 53, 3859, 2248, 8621, 4373, 5504, 2581, 3195, 4272, 1056, 4577, 611, 2330, 8177, 304, 3567, 7470, 2481]"
"[3441, 318, 319, 4238, 2783]","[441, 753, 7429, 1299, 311, 317, 1878, 8730, 4244, 264, 530, 918, 506, 1129, 2497, 6826, 1515, 2634, 1868, 1199]"
[5435],"[5410, 2556, 3844, 1538, 1481, 7750, 2257, 826, 2238, 3570, 2017, 1670, 3984, 6122, 2553, 2584, 328, 1550, 2771, 1102]"
"[747, 60]","[678, 1648, 3238, 1930, 3144, 3311, 2586, 5199, 205, 1876, 4959, 688, 3768, 5816, 9166, 1647, 1747, 1892, 812, 1827]"
[9290],"[104, 33, 136, 2593, 3609, 939, 300, 452, 331, 454, 201, 66, 1746, 2, 309, 4475, 1161, 706, 5522, 1508]"
[113],"[3260, 1978, 2794, 4330, 3562, 2483, 5813, 205, 2731, 1394, 114, 906, 5895, 1704, 900, 9358, 3828, 331, 381, 1677]"
"[3317, 340]","[1640, 179, 147, 461, 1686, 329, 1373, 1824, 5379, 489, 4778, 710, 2330, 8136, 1186, 3625, 4127, 1422, 2600, 658]"
[7903],"[5824, 7215, 7904, 2904, 1737, 337, 2527, 3928, 2287, 1034, 5552, 2014, 3564, 5873, 1975, 1330, 3649, 5059, 1667, 4142]"
"[3143, 658, 222]","[53, 5150, 205, 559, 326, 660, 7287, 479, 19, 800, 18, 1640, 5523, 4932, 1373, 5647, 1525, 4547, 282, 5958]"
"[1134, 906]","[733, 2903, 330, 638, 144, 5419, 238, 239, 5502, 3132, 384, 3143, 2770, 2036, 1886, 7709, 3383, 4356, 5164, 625]"
[5599],"[478, 1733, 1740, 2981, 3330, 171, 1513, 422, 1519, 3236, 1321, 1446, 7730, 3886, 7984, 328, 4333, 2313, 5600, 379]"
"[9487, 3421]","[1142, 18, 72, 3474, 4614, 4970, 951, 4565, 330, 2453, 66, 5116, 1917, 60, 4011, 3273, 2947, 5038, 84, 1210]"
[7568],"[9353, 412, 779, 770, 2098, 5327, 2103, 2240, 9103, 2279, 9720, 8365, 261, 3150, 3633, 7025, 1004, 2343, 57, 558]"
"[7305, 304, 6657, 8859, 1028]","[6883, 1424, 2036, 1252, 7869, 6041, 2683, 2454, 3864, 8323, 5879, 24, 4656, 5652, 2681, 22, 6008, 4791, 1193, 7527]"
[33],"[1457, 5, 104, 1028, 6122, 53, 4513, 970, 2035, 454, 3704, 461, 426, 1378, 1190, 8940, 3021, 24, 7120, 41]"
"[1617, 4402]","[4403, 1600, 1587, 2343, 1252, 1077, 4187, 661, 489, 1604, 3828, 3249, 5058, 2627, 1840, 2856, 2167, 7931, 4082, 384]"
[307],"[1915, 3815, 2553, 450, 330, 28, 1798, 3225, 2295, 325, 295, 1610, 627, 1276, 5012, 7377, 4290, 684, 1037, 1128]"
[433],"[3605, 1168, 434, 7558, 1584, 2320, 1169, 1110, 9242, 7383, 5250, 7915, 4450, 6143, 398, 6698, 8473, 3385, 6632, 1598]"
"[4443, 4797]","[1830, 425, 412, 3351, 149, 330, 6643, 3138, 5534, 6226, 736, 1977, 1006, 4690, 6560, 2334, 1250, 4657, 281, 3963]"
[812],"[450, 675, 41, 128, 195, 194, 60, 1596, 188, 2928, 384, 2605, 175, 831, 3139, 1386, 1190, 1144, 955, 1604]"
"[851, 8363]","[8358, 3903, 4644, 9475, 1332, 2803, 5951, 7070, 6865, 1144, 4205, 5458, 3607, 7128, 1021, 5362, 7645, 1340, 668, 5739]"
"[2283, 3543, 7570, 9]","[714, 329, 924, 53, 2486, 1373, 2766, 170, 1364, 3033, 1848, 2142, 926, 1041, 2841, 8054, 5227, 7646, 9467, 22]"
[2672],"[959, 18, 7072, 7704, 2673, 5534, 118, 72, 1951, 4205, 669, 224, 1380, 3100, 998, 1281, 4742, 4690, 8098, 309]"
[2068],"[92, 629, 1025, 2069, 128, 2913, 5513, 7025, 127, 2852, 1251, 1596, 276, 5116, 1293, 4351, 2068, 3213, 123, 129]"
[1356],"[1357, 4933, 1203, 1604, 831, 308, 1733, 9565, 53, 288, 8, 735, 3249, 4865, 1070, 41, 1897, 354, 188, 704]"
"[926, 661]","[3865, 548, 1689, 6128, 1625, 6894, 700, 595, 960, 977, 2642, 8256, 4160, 281, 2681, 602, 172, 7529, 823, 3635]"
[3984],"[2439, 9286, 681, 4069, 2115, 6642, 7741, 52, 4984, 189, 4154, 5248, 810, 1165, 87, 1142, 7084, 2242, 372, 2817]"
[1110],"[450, 9054, 4914, 2320, 490, 5394, 6230, 356, 2985, 1229, 3814, 1584, 8063, 1794, 2287, 7612, 7124, 329, 3544, 3409]"
"[5566, 3366, 2068]","[752, 92, 2069, 897, 7993, 7657, 1277, 5632, 412, 2635, 508, 3208, 796, 2662, 2155, 4636, 7413, 5961, 4668, 6762]"
[5585],"[4742, 261, 104, 2568, 53, 5960, 1515, 759, 3432, 189, 155, 5981, 4417, 3285, 1145, 2556, 1596, 4117, 3969, 3001]"
[3937],"[8055, 6255, 7410, 3938, 3869, 164, 8957, 6024, 6753, 2683, 4898, 4983, 8293, 972, 1498, 942, 3321, 9418, 2122, 1513]"
[8622],"[2328, 461, 1099, 2813, 8823, 1364, 136, 1898, 960, 4561, 741, 5358, 3148, 3462, 454, 4108, 1549, 3525, 7315, 668]"
[128],"[129, 752, 1025, 1251, 2067, 2068, 2852, 92, 2512, 123, 5499, 1276, 5978, 753, 122, 2491, 541, 4636, 7517, 7596]"
[316],"[1457, 2145, 3213, 1981, 17, 4286, 3354, 1364, 8998, 2527, 317, 1680, 7, 190, 245, 2618, 21, 908, 2248, 1170]"
[5711],"[135, 2056, 6487, 183, 4893, 984, 251, 5185, 436, 8036, 13, 8359, 3036, 1196, 4936, 4526, 3882, 985, 4380, 3501]"
[2250],"[263, 4193, 23, 566, 4373, 3538, 304, 2803, 5384, 6068, 1911, 2764, 53, 41, 2035, 450, 6812, 4219, 1028, 594]"
"[1915, 2489]","[1977, 326, 8748, 4867, 4400, 149, 3786, 1265, 28, 290, 7719, 3139, 3866, 2671, 2877, 5079, 5500, 6180, 6237, 9]"
"[102, 1814]","[1628, 479, 5369, 103, 175, 2441, 1653, 118, 1968, 5328, 18, 1373, 3117, 314, 3100, 5449, 5106, 5430, 1690, 325]"
[238],"[432, 2109, 6932, 8737, 497, 398, 743, 6991, 1453, 5485, 2816, 6685, 2802, 9797, 5293, 6230, 2850, 450, 1434, 764]"
"[273, 2660, 9302, 6146]","[307, 1225, 53, 379, 3226, 9525, 4070, 9438, 1994, 139, 2214, 22, 2984, 5007, 2920, 67, 5520, 1868, 625, 9674]"
[6385],"[9654, 9067, 6675, 6386, 7523, 3547, 3941, 3587, 5958, 4321, 6531, 5153, 5146, 706, 2559, 2371, 5504, 4495, 1837, 4217]"
[4450],"[2537, 3657, 2115, 5396, 3347, 999, 1227, 7897, 1306, 920, 5129, 3386, 434, 3095, 408, 4007, 6659, 1882, 397, 841]"
[398],"[5807, 1440, 5726, 736, 311, 399, 1929, 447, 1039, 4848, 309, 4813, 2272, 5475, 1059, 3001, 661, 118, 347, 1636]"
[568],"[2068, 92, 123, 257, 128, 4164, 1733, 7085, 629, 118, 840, 476, 127, 1184, 943, 7115, 268, 835, 2215, 540]"
"[587, 1110]","[4115, 7124, 1584, 6063, 9054, 1133, 6194, 3386, 3124, 743, 1794, 102, 8177, 2714, 2243, 3038, 450, 1110, 356, 5343]"
[4270],"[2629, 8935, 3316, 6412, 1403, 1371, 1903, 2458, 3260, 4271, 100, 164, 194, 693, 6886, 1099, 2167, 4464, 4450, 224]"
[1007],"[9382, 1008, 1898, 1197, 3992, 2209, 9020, 7252, 7023, 3916, 6724, 7165, 1917, 4184, 5241, 2268, 5164, 1846, 5110, 5102]"
"[1131, 1702]","[2179, 5608, 6070, 4220, 8557, 5456, 9394, 4156, 509, 1621, 6254, 5084, 1663, 1535, 1306, 7789, 6774, 8632, 3808, 4464]"
[268],"[647, 5079, 2662, 8170, 3874, 2303, 1281, 3255, 1463, 3153, 675, 704, 1675, 5369, 5993, 2094, 1099, 1546, 2603, 1453]"
"[540, 1184]","[3999, 6862, 609, 8535, 7225, 571, 1227, 434, 4865, 3453, 2544, 678, 6092, 433, 834, 113, 541, 9021, 2204, 553]"
[4918],"[2586, 450, 1134, 329, 188, 53, 171, 1184, 382, 15, 364, 41, 263, 4130, 976, 840, 384, 567, 1386, 36]"
[1513],"[2303, 8735, 6483, 5869, 4134, 7438, 1544, 2197, 1545, 6073, 3267, 1676, 2128, 331, 326, 5691, 2439, 281, 5573, 3275]"
"[3527, 1047, 3861, 3413]","[882, 4328, 171, 450, 188, 128, 3118, 3143, 364, 812, 204, 329, 3124, 1786, 1558, 1068, 764, 693, 3020, 1928]"
[245],"[1028, 24, 344, 304, 53, 1844, 2034, 1252, 7413, 4333, 1746, 4218, 2248, 447, 2180, 300, 2330, 2791, 2332, 3330]"
[1592],"[668, 1593, 2919, 1883, 669, 359, 1016, 4559, 3163, 1818, 7717, 6009, 5976, 5643, 1161, 3958, 3887, 4871, 6813, 3803]"
[2764],"[735, 753, 2072, 450, 5116, 7637, 1462, 6943, 194, 396, 325, 8, 128, 3984, 4565, 6411, 2161, 2067, 9469, 1874]"
"[6304, 7039, 2864, 4327]","[567, 1022, 1132, 812, 2581, 1386, 831, 3681, 2395, 1528, 3798, 629, 9025, 3499, 1280, 128, 8614, 1805, 33, 6507]"
[800],"[325, 330, 2072, 1070, 4603, 3575, 7961, 6189, 2097, 1541, 704, 2053, 4955, 281, 118, 3, 122, 2597, 5109, 339]"
"[2496, 329]","[433, 7719, 2750, 743, 6770, 5413, 432, 3236, 3618, 7309, 2109, 3485, 128, 7671, 4487, 1358, 7544, 41, 4346, 5851]"
[4867],"[330, 309, 4782, 3985, 8060, 2057, 1275, 4788, 1978, 326, 6180, 8247, 1625, 19, 959, 906, 6889, 6817, 3090, 4143]"
[1484],"[1485, 238, 2971, 857, 341, 5181, 6084, 4962, 3009, 2124, 1042, 2985, 1401, 419, 103, 3013, 5005, 6567, 5932, 2939]"
"[4894, 36]","[4989, 1797, 4559, 194, 4768, 204, 4676, 4656, 2932, 5897, 3591, 4552, 926, 7503, 7595, 2801, 7750, 8715, 4166, 8415]"
[4013],"[5810, 1801, 5640, 3894, 1608, 5326, 6105, 2418, 2937, 7034, 6957, 1211, 4027, 6332, 5105, 4813, 8769, 2522, 8374, 5343]"
"[8221, 1048]","[7, 53, 263, 304, 21, 828, 136, 2389, 1134, 316, 5444, 1371, 6858, 2106, 1028, 2903, 317, 1152, 33, 702]"
"[1655, 833, 6189]","[6190, 5851, 1079, 2498, 5824, 3033, 1378, 7781, 3844, 4843, 2867, 4506, 149, 9379, 1956, 8868, 4483, 760, 4727, 3572]"
[7864],"[925, 9342, 4381, 736, 6944, 1441, 3907, 221, 1036, 227, 1379, 1977, 1644, 1640, 2484, 5587, 8000, 957, 5618, 5310]"
[3344],"[1186, 223, 70, 3001, 60, 3779, 2464, 941, 282, 281, 104, 6244, 1546, 7436, 2076, 285, 133, 228, 4858, 4546]"
"[1225, 432]","[1846, 219, 2532, 101, 4088, 854, 1913, 4270, 3919, 1875, 7884, 2219, 434, 4085, 4148, 7124, 329, 5512, 1576, 1041]"
[1814],"[5369, 1453, 1628, 5480, 479, 9173, 687, 3153, 661, 824, 753, 956, 1308, 4279, 707, 5801, 1513, 2485, 175, 2800]"
[3124],"[450, 329, 6063, 6263, 2714, 3236, 6633, 1873, 5396, 3125, 432, 1360, 8, 398, 1133, 455, 434, 433, 476, 2931]"
[1107],"[9017, 1290, 9499, 1302, 318, 2179, 1108, 952, 5417, 4399, 5951, 735, 4467, 2548, 5116, 2996, 1107, 1410, 1582, 7597]"
"[599, 1550, 36, 655, 4997]","[95, 139, 1932, 4559, 855, 2528, 656, 1249, 1704, 396, 831, 4308, 7717, 493, 8672, 939, 1668, 368, 1496, 2606]"
[7574],"[1113, 2770, 2592, 1185, 554, 53, 2852, 128, 4995, 3645, 568, 94, 1928, 1350, 238, 3152, 1702, 602, 129, 1604]"
[1653],"[2465, 9342, 3560, 4804, 1163, 5847, 153, 3139, 3173, 5631, 1111, 3866, 568, 1763, 1892, 6078, 3875, 9212, 1191, 4783]"
[4079],"[9515, 206, 1276, 3074, 886, 138, 8584, 149, 458, 2473, 7470, 5794, 3885, 1558, 432, 7634, 2468, 6104, 328, 2543]"
[9627],"[9628, 652, 22, 101, 9020, 1454, 2781, 3865, 4751, 4663, 1800, 3888, 2353, 2544, 1548, 1057, 1104, 368, 4271, 2106]"
[3383],"[3257, 2803, 5854, 831, 2810, 5743, 6505, 340, 1603, 3208, 3278, 283, 506, 4328, 330, 2691, 257, 2223, 53, 2328]"
[1237],"[5769, 1224, 1238, 326, 5821, 325, 4135, 1978, 1131, 5450, 479, 723, 3774, 8, 2079, 354, 1628, 844, 1006, 1771]"
[1630],"[204, 9795, 146, 265, 461, 2191, 454, 82, 6938, 2803, 3174, 2447, 633, 50, 3604, 6928, 5773, 450, 896, 1367]"
[4134],"[9436, 3305, 4135, 3762, 4576, 3100, 972, 3938, 7612, 1874, 954, 5937, 6064, 942, 4299, 6194, 5541, 9235, 2395, 358]"
"[5527, 6277]","[7092, 8462, 5181, 6559, 8183, 5009, 8158, 7634, 7054, 6424, 6756, 3190, 6929, 6201, 5091, 386, 5715, 30, 6413, 6908]"
[1968],"[707, 7587, 620, 1969, 8763, 3934, 1276, 2079, 3208, 41, 68, 4697, 3236, 764, 383, 2836, 2628, 756, 114, 152]"
"[362, 412]","[8112, 425, 7999, 6327, 5937, 325, 734, 6042, 3690, 2719, 413, 1963, 1395, 1250, 998, 678, 292, 411, 221, 281]"
